0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
9.0,6.0,12.0,1.0,8.0,7.0,3.0,4.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,46.72
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,11.0,14.0,13.0,9.0,15.0,2.0,72.0,54.03
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,9.0,15.0,11.0,72.0,32.72
9.0,6.0,12.0,3.0,8.0,1.0,4.0,5.0,7.0,2.0,13.0,14.0,15.0,10.0,11.0,72.0,38.28
9.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,11.0,72.0,32.25
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,31.19
10.0,6.0,12.0,3.0,8.0,1.0,4.0,15.0,5.0,2.0,13.0,14.0,7.0,9.0,11.0,72.0,40.94
9.0,15.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,6.0,10.0,11.0,72.0,40.4
9.0,6.0,11.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,12.0,72.0,34.25
9.0,6.0,12.0,3.0,8.0,5.0,4.0,7.0,2.0,1.0,13.0,14.0,15.0,10.0,11.0,72.0,39.75
10.0,6.0,12.0,1.0,8.0,14.0,4.0,7.0,5.0,2.0,3.0,13.0,15.0,9.0,11.0,72.0,48.16
9.0,6.0,10.0,3.0,8.0,1.0,5.0,7.0,4.0,2.0,14.0,13.0,15.0,12.0,11.0,72.0,38.88
9.0,6.0,12.0,1.0,8.0,3.0,2.0,7.0,5.0,4.0,13.0,14.0,15.0,10.0,11.0,72.0,33.8
9.0,6.0,10.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,12.0,11.0,72.0,34.56
9.0,6.0,10.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,12.0,11.0,72.0,34.47
9.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,72.0,35.22
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,72.0,30.25
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,31.19
9.0,6.0,12.0,3.0,8.0,2.0,4.0,11.0,5.0,1.0,14.0,13.0,15.0,10.0,7.0,72.0,48.84
9.0,6.0,5.0,1.0,8.0,3.0,4.0,7.0,12.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,49.2
9.0,6.0,12.0,2.0,8.0,4.0,1.0,7.0,5.0,3.0,13.0,14.0,15.0,11.0,10.0,72.0,34.53
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,72.0,31.88
10.0,6.0,12.0,3.0,8.0,1.0,5.0,7.0,4.0,2.0,14.0,13.0,15.0,9.0,11.0,72.0,37.1
9.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,15.0,3.0,14.0,13.0,5.0,11.0,10.0,72.0,45.84
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,30.25
11.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,9.0,72.0,34.7
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,72.0,32.0
9.0,6.0,11.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,12.0,72.0,33.66
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,72.0,30.25
10.0,6.0,9.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,12.0,15.0,11.0,72.0,41.44
11.0,5.0,12.0,1.0,8.0,3.0,4.0,7.0,6.0,2.0,13.0,14.0,15.0,10.0,9.0,72.0,38.1
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,72.0,31.78
9.0,6.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,3.0,13.0,14.0,15.0,11.0,10.0,72.0,35.0
9.0,6.0,14.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,12.0,15.0,10.0,11.0,72.0,33.3
9.0,6.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,11.0,72.0,33.25
11.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,9.0,72.0,34.7
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,9.0,15.0,11.0,72.0,32.72
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,11.0,2.0,13.0,14.0,15.0,10.0,5.0,72.0,43.88
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,72.0,31.19
9.0,6.0,12.0,1.0,8.0,3.0,4.0,14.0,5.0,2.0,7.0,13.0,15.0,10.0,11.0,72.0,52.7
9.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,72.0,35.22
11.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,9.0,10.0,72.0,34.3
9.0,6.0,12.0,3.0,7.0,1.0,4.0,8.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,72.0,33.94
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,31.19
9.0,6.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,11.0,72.0,33.25
9.0,6.0,12.0,2.0,8.0,4.0,3.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,72.0,33.03
9.0,6.0,10.0,2.0,8.0,4.0,1.0,7.0,5.0,3.0,14.0,13.0,15.0,12.0,11.0,72.0,36.66
9.0,6.0,12.0,3.0,8.0,14.0,4.0,7.0,5.0,1.0,2.0,13.0,15.0,10.0,11.0,72.0,44.4
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,11.0,10.0,72.0,33.53
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,72.0,30.25
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,72.0,32.94
10.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,9.0,11.0,72.0,33.88
9.0,6.0,12.0,1.0,8.0,7.0,4.0,3.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,50.47
10.0,6.0,11.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,9.0,15.0,12.0,72.0,34.94
9.0,1.0,12.0,6.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,72.0,45.12
9.0,6.0,12.0,1.0,8.0,11.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,2.0,72.0,50.38
10.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,9.0,11.0,72.0,34.3
9.0,6.0,12.0,1.0,8.0,2.0,4.0,14.0,5.0,3.0,7.0,13.0,15.0,10.0,11.0,72.0,54.66
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,72.0,31.88
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,31.19
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,13.0,14.0,1.0,15.0,10.0,11.0,72.0,45.25
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,31.19
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,30.25
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,72.0,32.94
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,10.0,15.0,11.0,72.0,33.72
10.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,9.0,11.0,72.0,33.88
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,10.0,2.0,14.0,13.0,15.0,11.0,5.0,72.0,43.53
9.0,6.0,11.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,12.0,72.0,32.25
9.0,14.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,6.0,15.0,10.0,11.0,72.0,52.78
2.0,6.0,12.0,3.0,8.0,9.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,72.0,49.94
9.0,2.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,6.0,14.0,13.0,15.0,11.0,10.0,72.0,49.22
9.0,6.0,11.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,12.0,72.0,32.25
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,10.0,15.0,11.0,72.0,32.78
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,31.19
9.0,6.0,12.0,2.0,8.0,3.0,10.0,7.0,5.0,1.0,14.0,13.0,15.0,4.0,11.0,72.0,42.03
9.0,6.0,2.0,1.0,8.0,12.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,11.0,72.0,52.94
9.0,10.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,6.0,11.0,72.0,41.3
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,72.0,31.19
10.0,5.0,12.0,2.0,8.0,3.0,4.0,7.0,6.0,1.0,14.0,13.0,15.0,9.0,11.0,72.0,37.38
9.0,6.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,3.0,13.0,14.0,15.0,11.0,10.0,73.0,35.0
9.0,6.0,12.0,2.0,8.0,4.0,1.0,7.0,5.0,3.0,13.0,14.0,15.0,11.0,10.0,73.0,34.53
9.0,6.0,11.0,1.0,8.0,15.0,4.0,7.0,5.0,2.0,14.0,13.0,3.0,10.0,12.0,73.0,47.97
9.0,6.0,12.0,3.0,8.0,1.0,5.0,7.0,4.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,35.0
9.0,6.0,11.0,2.0,8.0,4.0,1.0,7.0,5.0,3.0,13.0,14.0,15.0,12.0,10.0,73.0,35.25
9.0,3.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,6.0,14.0,13.0,15.0,10.0,11.0,73.0,47.84
9.0,6.0,12.0,2.0,8.0,4.0,3.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,73.0,33.03
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,15.0,2.0,13.0,14.0,5.0,10.0,11.0,73.0,42.1
9.0,6.0,11.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,10.0,15.0,12.0,73.0,34.16
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,31.19
9.0,6.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,11.0,10.0,73.0,35.0
10.0,6.0,12.0,11.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,9.0,3.0,73.0,49.16
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,30.25
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,31.19
9.0,6.0,14.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,12.0,13.0,15.0,10.0,11.0,73.0,32.84
9.0,6.0,12.0,3.0,7.0,1.0,13.0,8.0,5.0,2.0,4.0,14.0,15.0,10.0,11.0,73.0,48.28
9.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,11.0,10.0,73.0,34.0
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,31.19
2.0,6.0,12.0,9.0,8.0,4.0,3.0,7.0,5.0,1.0,14.0,13.0,15.0,11.0,10.0,73.0,51.6
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,31.19
9.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,2.0,5.0,13.0,14.0,15.0,10.0,11.0,73.0,37.2
9.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,10.0,14.0,13.0,15.0,3.0,11.0,73.0,47.5
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,30.25
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,73.0,31.88
10.0,6.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,3.0,13.0,14.0,15.0,9.0,11.0,73.0,35.3
9.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,13.0,10.0,15.0,14.0,11.0,73.0,41.66
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,2.0,5.0,13.0,14.0,15.0,10.0,11.0,73.0,41.3
10.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,9.0,15.0,11.0,73.0,33.66
4.0,6.0,12.0,3.0,8.0,2.0,9.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,73.0,41.94
2.0,6.0,12.0,9.0,8.0,1.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,11.0,73.0,50.6
9.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,13.0,14.0,15.0,10.0,11.0,73.0,32.25
9.0,6.0,12.0,3.0,8.0,2.0,11.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,4.0,73.0,43.12
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,31.19
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,11.0,10.0,73.0,33.62
9.0,6.0,4.0,3.0,8.0,1.0,12.0,7.0,5.0,2.0,13.0,14.0,10.0,15.0,11.0,73.0,47.06
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,73.0,31.88
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,10.0,15.0,11.0,73.0,34.4
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,73.0,32.0
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,73.0,31.88
9.0,6.0,12.0,2.0,8.0,1.0,4.0,7.0,5.0,3.0,13.0,14.0,10.0,15.0,11.0,73.0,35.78
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,15.0,14.0,10.0,11.0,73.0,36.47
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,30.25
9.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,33.47
9.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,10.0,11.0,73.0,32.25
9.0,6.0,12.0,2.0,8.0,4.0,3.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,73.0,33.03
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,9.0,11.0,73.0,32.34
9.0,6.0,7.0,1.0,8.0,3.0,4.0,12.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,52.84
9.0,6.0,11.0,2.0,8.0,4.0,3.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,12.0,73.0,35.5
9.0,6.0,12.0,1.0,8.0,3.0,5.0,7.0,4.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,33.53
4.0,6.0,12.0,2.0,8.0,3.0,9.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,73.0,43.44
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,73.0,32.94
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,73.0,31.88
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,73.0,31.88
9.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,14.0,15.0,13.0,10.0,11.0,73.0,39.72
9.0,6.0,11.0,1.0,8.0,3.0,4.0,7.0,14.0,2.0,5.0,13.0,15.0,10.0,12.0,73.0,50.12
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,30.25
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,73.0,32.0
9.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,11.0,10.0,73.0,34.0
9.0,6.0,12.0,10.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,1.0,11.0,73.0,41.78
9.0,6.0,14.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,12.0,13.0,10.0,15.0,11.0,73.0,37.34
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,73.0,31.88
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,31.19
9.0,6.0,12.0,3.0,8.0,5.0,4.0,7.0,2.0,1.0,13.0,14.0,15.0,10.0,11.0,73.0,39.75
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,30.25
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,30.25
10.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,11.0,14.0,13.0,9.0,15.0,2.0,73.0,54.97
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,11.0,14.0,13.0,15.0,10.0,1.0,73.0,46.03
9.0,6.0,14.0,1.0,8.0,3.0,4.0,7.0,11.0,2.0,12.0,13.0,15.0,10.0,5.0,73.0,44.62
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,30.25
9.0,6.0,13.0,1.0,8.0,3.0,5.0,7.0,4.0,2.0,12.0,14.0,15.0,10.0,11.0,73.0,37.28
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,10.0,15.0,11.0,73.0,32.78
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,11.0,10.0,73.0,32.94
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,14.0,2.0,5.0,13.0,15.0,10.0,11.0,73.0,47.66
9.0,6.0,11.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,12.0,73.0,35.94
9.0,6.0,12.0,2.0,8.0,4.0,3.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,73.0,33.03
14.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,9.0,15.0,10.0,11.0,73.0,46.06
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,11.0,73.0,31.88
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,30.25
14.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,9.0,15.0,11.0,10.0,73.0,45.94
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,10.0,15.0,11.0,73.0,33.72
9.0,6.0,11.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,12.0,73.0,32.72
10.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,9.0,11.0,73.0,32.34
9.0,6.0,12.0,1.0,8.0,14.0,4.0,7.0,5.0,2.0,13.0,3.0,10.0,15.0,11.0,73.0,50.44
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,73.0,31.78
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,31.19
9.0,6.0,12.0,3.0,8.0,1.0,5.0,7.0,4.0,2.0,13.0,14.0,15.0,11.0,10.0,73.0,36.75
2.0,6.0,14.0,3.0,8.0,1.0,4.0,7.0,5.0,9.0,12.0,13.0,15.0,10.0,11.0,73.0,54.0
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,10.0,15.0,11.0,73.0,32.78
9.0,6.0,12.0,1.0,15.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,8.0,10.0,11.0,73.0,34.6
11.0,6.0,12.0,1.0,8.0,3.0,5.0,7.0,4.0,2.0,13.0,14.0,15.0,9.0,10.0,73.0,37.56
9.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,33.47
4.0,6.0,12.0,3.0,7.0,1.0,9.0,8.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,42.34
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,30.25
9.0,6.0,12.0,1.0,8.0,4.0,3.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,73.0,33.47
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,10.0,14.0,15.0,13.0,11.0,73.0,39.75
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,10.0,15.0,11.0,73.0,32.78
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,13.0,2.0,14.0,5.0,15.0,10.0,11.0,73.0,52.5
9.0,6.0,12.0,1.0,8.0,3.0,5.0,7.0,4.0,2.0,13.0,14.0,15.0,11.0,10.0,73.0,35.28
10.0,6.0,12.0,1.0,11.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,9.0,15.0,8.0,73.0,42.5
9.0,6.0,12.0,1.0,8.0,3.0,5.0,7.0,4.0,2.0,14.0,13.0,15.0,10.0,11.0,73.0,33.53
11.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,9.0,10.0,74.0,35.9
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,74.0,30.25
9.0,6.0,12.0,2.0,8.0,4.0,1.0,7.0,5.0,3.0,13.0,14.0,15.0,10.0,11.0,74.0,32.78
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,11.0,10.0,74.0,33.53
9.0,6.0,12.0,1.0,8.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,74.0,30.25
9.0,6.0,10.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,12.0,11.0,74.0,34.56
9.0,12.0,6.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,74.0,52.3
9.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,13.0,14.0,15.0,11.0,10.0,74.0,34.0
9.0,8.0,11.0,3.0,6.0,2.0,4.0,7.0,5.0,1.0,14.0,13.0,15.0,10.0,12.0,74.0,38.97
9.0,6.0,12.0,1.0,8.0,3.0,4.0,5.0,7.0,2.0,14.0,13.0,15.0,10.0,11.0,74.0,37.34
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,74.0,31.19
9.0,6.0,12.0,2.0,8.0,3.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,74.0,31.88
9.0,11.0,12.0,2.0,8.0,4.0,1.0,7.0,5.0,3.0,13.0,14.0,15.0,10.0,6.0,74.0,48.88
11.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,9.0,10.0,74.0,36.28
9.0,6.0,12.0,3.0,8.0,2.0,5.0,7.0,4.0,1.0,14.0,13.0,15.0,10.0,11.0,74.0,35.62
9.0,6.0,12.0,3.0,8.0,2.0,4.0,7.0,5.0,1.0,13.0,14.0,15.0,10.0,11.0,74.0,31.78
9.0,6.0,12.0,1.0,8.0,3.0,4.0,5.0,7.0,2.0,14.0,13.0,15.0,10.0,11.0,74.0,37.34
10.0,6.0,12.0,1.0,15.0,3.0,4.0,7.0,5.0,2.0,13.0,14.0,9.0,8.0,11.0,74.0,36.66
9.0,6.0,12.0,3.0,8.0,4.0,1.0,7.0,5.0,2.0,14.0,13.0,15.0,10.0,11.0,74.0,34.84
10.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,14.0,13.0,9.0,15.0,11.0,74.0,34.72
9.0,6.0,12.0,1.0,3.0,8.0,4.0,7.0,5.0,2.0,13.0,14.0,10.0,15.0,11.0,74.0,55.22
9.0,6.0,12.0,3.0,8.0,1.0,4.0,7.0,5.0,2.0,13.0,14.0,15.0,10.0,11.0,74.0,31.19
10.0,6.0,12.0,1.0,8.0,2.0,4.0,7.0,5.0,3.0,14.0,13.0,15.0,9.0,11.0,74.0,34.3
10.0,6.0,12.0,4.0,8.0,3.0,1.0,7.0,5.0,2.0,13.0,14.0,9.0,15.0,11.0,74.0,37.8
9.0,6.0,12.0,1.0,3.0,8.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,11.0,10.0,74.0,54.47
10.0,6.0,12.0,8.0,1.0,3.0,4.0,7.0,5.0,2.0,14.0,13.0,15.0,9.0,11.0,74.0,46.12
